"File","Line","Function","Case","TargetModes","Strings","Risk","RiskReasons","Evidence"
"src\sedit.c","518","sedit_parse","'8'","SEDIT_NOITEM2","","MUTATING_REVIEW","OLC/object/flag mutation","    case '8':
      OLC_MODE(d) = SEDIT_NOITEM2;
      i--;
      break;"
"src\sedit.c","522","sedit_parse","'9'","SEDIT_NOCASH1","","MUTATING_REVIEW","OLC/object/flag mutation","    case '9':
      OLC_MODE(d) = SEDIT_NOCASH1;
      i--;
      break;"
"src\sedit.c","526","sedit_parse","'a'","","","READ_OR_UNKNOWN","","    case 'a':"
"src\sedit.c","527","sedit_parse","'A'","SEDIT_NOCASH2","","MUTATING_REVIEW","OLC/object/flag mutation","    case 'A':
      OLC_MODE(d) = SEDIT_NOCASH2;
      i--;
      break;"
"src\sedit.c","531","sedit_parse","'b'","","","READ_OR_UNKNOWN","","    case 'b':"
"src\sedit.c","532","sedit_parse","'B'","SEDIT_NOBUY","","MUTATING_REVIEW","OLC/object/flag mutation","    case 'B':
      OLC_MODE(d) = SEDIT_NOBUY;
      i--;
      break;"
"src\sedit.c","536","sedit_parse","'c'","","","READ_OR_UNKNOWN","","    case 'c':"
"src\sedit.c","537","sedit_parse","'C'","SEDIT_BUY","","MUTATING_REVIEW","OLC/object/flag mutation","    case 'C':
      OLC_MODE(d) = SEDIT_BUY;
      i--;
      break;"
"src\sedit.c","541","sedit_parse","'d'","","","READ_OR_UNKNOWN","","    case 'd':"
"src\sedit.c","542","sedit_parse","'D'","SEDIT_SELL","","MUTATING_REVIEW","OLC/object/flag mutation","    case 'D':
      OLC_MODE(d) = SEDIT_SELL;
      i--;
      break;"
"src\sedit.c","546","sedit_parse","'e'","","","READ_OR_UNKNOWN","","    case 'e':"
"src\sedit.c","547","sedit_parse","'E'","","","READ_OR_UNKNOWN","","    case 'E':
      sedit_no_trade_menu(d);
      return;"
"src\sedit.c","550","sedit_parse","'f'","","","READ_OR_UNKNOWN","","    case 'f':"
"src\sedit.c","551","sedit_parse","'F'","","","READ_OR_UNKNOWN","","    case 'F':
      sedit_shop_flags_menu(d);
      return;"
"src\sedit.c","554","sedit_parse","'r'","","","READ_OR_UNKNOWN","","    case 'r':"
"src\sedit.c","555","sedit_parse","'R'","","","READ_OR_UNKNOWN","","    case 'R':
      sedit_rooms_menu(d);
      return;"
"src\sedit.c","558","sedit_parse","'p'","","","READ_OR_UNKNOWN","","    case 'p':"
"src\sedit.c","559","sedit_parse","'P'","","","READ_OR_UNKNOWN","","    case 'P':
      sedit_products_menu(d);
      return;"
"src\sedit.c","562","sedit_parse","'t'","","","READ_OR_UNKNOWN","","    case 't':"
"src\sedit.c","563","sedit_parse","'T'","","","READ_OR_UNKNOWN","","    case 'T':
      sedit_namelist_menu(d);
      return;"
"src\sedit.c","566","sedit_parse","default","","","READ_OR_UNKNOWN","","    default:
      sedit_disp_menu(d);
      return;"
"src\sedit.c","581","sedit_parse","SEDIT_NAMELIST_MENU","","","READ_OR_UNKNOWN","","  case SEDIT_NAMELIST_MENU:
    switch (*arg) {"
"src\sedit.c","583","sedit_parse","'a'","","","READ_OR_UNKNOWN","","    case 'a':"
"src\sedit.c","584","sedit_parse","'A'","","","READ_OR_UNKNOWN","","    case 'A':
      sedit_types_menu(d);
      return;"
"src\sedit.c","587","sedit_parse","'d'","","","READ_OR_UNKNOWN","","    case 'd':"
"src\sedit.c","588","sedit_parse","'D'","SEDIT_DELETE_TYPE","Delete which entry? :","MUTATING_REVIEW","OLC/object/flag mutation","    case 'D':
      write_to_output(d, ""\r\nDelete which entry? : "");
      OLC_MODE(d) = SEDIT_DELETE_TYPE;
      return;"
"src\sedit.c","592","sedit_parse","'q'","","","READ_OR_UNKNOWN","","    case 'q':"
"src\sedit.c","593","sedit_parse","'Q'","","","READ_OR_UNKNOWN","","    case 'Q':
      break;"
"src\sedit.c","598","sedit_parse","SEDIT_PRODUCTS_MENU","","","READ_OR_UNKNOWN","","  case SEDIT_PRODUCTS_MENU:
    switch (*arg) {"
"src\sedit.c","600","sedit_parse","'a'","","","READ_OR_UNKNOWN","","    case 'a':"
"src\sedit.c","601","sedit_parse","'A'","SEDIT_NEW_PRODUCT","Enter new product vnum number :","MUTATING_REVIEW","OLC/object/flag mutation","    case 'A':
      write_to_output(d, ""\r\nEnter new product vnum number : "");
      OLC_MODE(d) = SEDIT_NEW_PRODUCT;
      return;"
"src\sedit.c","605","sedit_parse","'d'","","","READ_OR_UNKNOWN","","    case 'd':"
"src\sedit.c","606","sedit_parse","'D'","SEDIT_DELETE_PRODUCT","Delete which product? :","MUTATING_REVIEW","OLC/object/flag mutation","    case 'D':
      write_to_output(d, ""\r\nDelete which product? : "");
      OLC_MODE(d) = SEDIT_DELETE_PRODUCT;
      return;"
"src\sedit.c","610","sedit_parse","'q'","","","READ_OR_UNKNOWN","","    case 'q':"
"src\sedit.c","611","sedit_parse","'Q'","","","READ_OR_UNKNOWN","","    case 'Q':
      break;"
"src\sedit.c","616","sedit_parse","SEDIT_ROOMS_MENU","","","READ_OR_UNKNOWN","","  case SEDIT_ROOMS_MENU:
    switch (*arg) {"
"src\sedit.c","618","sedit_parse","'a'","","","READ_OR_UNKNOWN","","    case 'a':"
"src\sedit.c","619","sedit_parse","'A'","SEDIT_NEW_ROOM","Enter new room vnum number :","MUTATING_REVIEW","OLC/object/flag mutation","    case 'A':
      write_to_output(d, ""\r\nEnter new room vnum number : "");
      OLC_MODE(d) = SEDIT_NEW_ROOM;
      return;"
"src\sedit.c","623","sedit_parse","'c'","","","READ_OR_UNKNOWN","","    case 'c':"
"src\sedit.c","624","sedit_parse","'C'","","","READ_OR_UNKNOWN","","    case 'C':
      sedit_compact_rooms_menu(d);
      return;"
"src\sedit.c","627","sedit_parse","'l'","","","READ_OR_UNKNOWN","","    case 'l':"
"src\sedit.c","628","sedit_parse","'L'","","","READ_OR_UNKNOWN","","    case 'L':
      sedit_rooms_menu(d);
      return;"
"src\sedit.c","631","sedit_parse","'d'","","","READ_OR_UNKNOWN","","    case 'd':"
"src\sedit.c","632","sedit_parse","'D'","SEDIT_DELETE_ROOM","Delete which room? :","MUTATING_REVIEW","OLC/object/flag mutation","    case 'D':
      write_to_output(d, ""\r\nDelete which room? : "");
      OLC_MODE(d) = SEDIT_DELETE_ROOM;
      return;"
"src\sedit.c","636","sedit_parse","'q'","","","READ_OR_UNKNOWN","","    case 'q':"
"src\sedit.c","637","sedit_parse","'Q'","","","READ_OR_UNKNOWN","","    case 'Q':
      break;"
"src\sedit.c","643","sedit_parse","SEDIT_NOITEM1","","","READ_OR_UNKNOWN","","  case SEDIT_NOITEM1:
    if (genolc_checkstring(d, arg))
      modify_shop_string(&S_NOITEM1(OLC_SHOP(d)), arg);
    break;"
"src\sedit.c","647","sedit_parse","SEDIT_NOITEM2","","","READ_OR_UNKNOWN","","  case SEDIT_NOITEM2:
    if (genolc_checkstring(d, arg))
      modify_shop_string(&S_NOITEM2(OLC_SHOP(d)), arg);
    break;"
"src\sedit.c","651","sedit_parse","SEDIT_NOCASH1","","","READ_OR_UNKNOWN","","  case SEDIT_NOCASH1:
    if (genolc_checkstring(d, arg))
      modify_shop_string(&S_NOCASH1(OLC_SHOP(d)), arg);
    break;"
"src\sedit.c","655","sedit_parse","SEDIT_NOCASH2","","","READ_OR_UNKNOWN","","  case SEDIT_NOCASH2:
    if (genolc_checkstring(d, arg))
      modify_shop_string(&S_NOCASH2(OLC_SHOP(d)), arg);
    break;"
"src\sedit.c","659","sedit_parse","SEDIT_NOBUY","","","READ_OR_UNKNOWN","","  case SEDIT_NOBUY:
    if (genolc_checkstring(d, arg))
      modify_shop_string(&S_NOBUY(OLC_SHOP(d)), arg);
    break;"
"src\sedit.c","663","sedit_parse","SEDIT_BUY","","","READ_OR_UNKNOWN","","  case SEDIT_BUY:
    if (genolc_checkstring(d, arg))
      modify_shop_string(&S_BUY(OLC_SHOP(d)), arg);
    break;"
"src\sedit.c","667","sedit_parse","SEDIT_SELL","","","READ_OR_UNKNOWN","","  case SEDIT_SELL:
    if (genolc_checkstring(d, arg))
      modify_shop_string(&S_SELL(OLC_SHOP(d)), arg);
    break;"
"src\sedit.c","671","sedit_parse","SEDIT_NAMELIST","","","READ_OR_UNKNOWN","","  case SEDIT_NAMELIST:
    if (genolc_checkstring(d, arg)) {
      struct shop_buy_data new_entry;

      BUY_TYPE(new_entry) = OLC_VAL(d);
      BUY_WORD(new_entry) = strdup(arg);
      add_shop_to_type_list(&(S_NAMELISTS(OLC_SHOP(d))), &new_entry);
    }
    sedit_namelist_menu(d);
    return;"
"src\sedit.c","683","sedit_parse","SEDIT_KEEPER","","That mobile does not exist, try again :","READ_OR_UNKNOWN","","  case SEDIT_KEEPER:
    if ((i = atoi(arg)) != -1)
      if ((i = real_mobile(i)) == NOBODY) {
	write_to_output(d, ""That mobile does not exist, try again : "");
	return;"
"src\sedit.c","696","sedit_parse","SEDIT_OPEN1","","","MUTATING_REVIEW","OLC/object/flag mutation","  case SEDIT_OPEN1:
    S_OPEN1(OLC_SHOP(d)) = LIMIT(atoi(arg), 0, 28);
    break;"
"src\sedit.c","699","sedit_parse","SEDIT_OPEN2","","","MUTATING_REVIEW","OLC/object/flag mutation","  case SEDIT_OPEN2:
    S_OPEN2(OLC_SHOP(d)) = LIMIT(atoi(arg), 0, 28);
    break;"
"src\sedit.c","702","sedit_parse","SEDIT_CLOSE1","","","MUTATING_REVIEW","OLC/object/flag mutation","  case SEDIT_CLOSE1:
    S_CLOSE1(OLC_SHOP(d)) = LIMIT(atoi(arg), 0, 28);
    break;"
"src\sedit.c","705","sedit_parse","SEDIT_CLOSE2","","","MUTATING_REVIEW","OLC/object/flag mutation","  case SEDIT_CLOSE2:
    S_CLOSE2(OLC_SHOP(d)) = LIMIT(atoi(arg), 0, 28);
    break;"
"src\sedit.c","708","sedit_parse","SEDIT_BUY_PROFIT","","%f","READ_OR_UNKNOWN","","  case SEDIT_BUY_PROFIT:
    sscanf(arg, ""%f"", &S_BUYPROFIT(OLC_SHOP(d)));
    break;"
"src\sedit.c","711","sedit_parse","SEDIT_SELL_PROFIT","","%f","READ_OR_UNKNOWN","","  case SEDIT_SELL_PROFIT:
    sscanf(arg, ""%f"", &S_SELLPROFIT(OLC_SHOP(d)));
    break;"
"src\sedit.c","714","sedit_parse","SEDIT_TYPE_MENU","SEDIT_NAMELIST","Enter namelist (return for none) :-\r\n]","MUTATING_REVIEW","OLC/object/flag mutation","  case SEDIT_TYPE_MENU:
    OLC_VAL(d) = LIMIT(atoi(arg), 0, NUM_ITEM_TYPES - 1);
    write_to_output(d, ""Enter namelist (return for none) :-\r\n] "");
    OLC_MODE(d) = SEDIT_NAMELIST;
    return;"
"src\sedit.c","719","sedit_parse","SEDIT_DELETE_TYPE","","","READ_OR_UNKNOWN","","  case SEDIT_DELETE_TYPE:
    remove_shop_from_type_list(&(S_NAMELISTS(OLC_SHOP(d))), atoi(arg));
    sedit_namelist_menu(d);
    return;"
"src\sedit.c","723","sedit_parse","SEDIT_NEW_PRODUCT","","That object does not exist, try again :","READ_OR_UNKNOWN","","  case SEDIT_NEW_PRODUCT:
    if ((i = atoi(arg)) != -1)
      if ((i = real_object(i)) == NOTHING) {
	write_to_output(d, ""That object does not exist, try again : "");
	return;"
"src\sedit.c","733","sedit_parse","SEDIT_DELETE_PRODUCT","","","READ_OR_UNKNOWN","","  case SEDIT_DELETE_PRODUCT:
    remove_shop_from_int_list(&(S_PRODUCTS(OLC_SHOP(d))), atoi(arg));
    sedit_products_menu(d);
    return;"
"src\sedit.c","737","sedit_parse","SEDIT_NEW_ROOM","","That room does not exist, try again :","READ_OR_UNKNOWN","","  case SEDIT_NEW_ROOM:
    if ((i = atoi(arg)) != -1)
      if ((i = real_room(i)) == NOWHERE) {
	write_to_output(d, ""That room does not exist, try again : "");
	return;"
"src\sedit.c","747","sedit_parse","SEDIT_DELETE_ROOM","","","READ_OR_UNKNOWN","","  case SEDIT_DELETE_ROOM:
    remove_shop_from_int_list(&(S_ROOMS(OLC_SHOP(d))), atoi(arg));
    sedit_rooms_menu(d);
    return;"
"src\sedit.c","751","sedit_parse","SEDIT_SHOP_FLAGS","","","MUTATING_REVIEW","OLC/object/flag mutation","  case SEDIT_SHOP_FLAGS:
    if ((i = LIMIT(atoi(arg), 0, NUM_SHOP_FLAGS)) > 0) {
      TOGGLE_BIT(S_BITVECTOR(OLC_SHOP(d)), 1 << (i - 1));
      sedit_shop_flags_menu(d);
      return;"
"src\sedit.c","758","sedit_parse","SEDIT_NOTRADE","","","MUTATING_REVIEW","OLC/object/flag mutation","  case SEDIT_NOTRADE:
    if ((i = LIMIT(atoi(arg), 0, NUM_TRADERS)) > 0) {
      TOGGLE_BIT(S_NOTRADE(OLC_SHOP(d)), 1 << (i - 1));
      sedit_no_trade_menu(d);
      return;"
"src\sedit.c","765","sedit_parse","SEDIT_COPY","","That shop does not exist.","READ_OR_UNKNOWN","","  case SEDIT_COPY:
    if ((i = real_shop(atoi(arg))) != NOWHERE) {
      sedit_setup_existing(d, i);
    } else
      write_to_output(d, ""That shop does not exist.\r\n"");
    break;"
"src\sedit.c","772","sedit_parse","default","","SYSERR: OLC: sedit_parse(): Reached default case! | Oops...","READ_OR_UNKNOWN","","  default:
    /* We should never get here. */
    cleanup_olc(d, CLEANUP_ALL);
    mudlog(BRF, LVL_BUILDER, TRUE, ""SYSERR: OLC: sedit_parse(): Reached default case!"");
    write_to_output(d, ""Oops...\r\n"");
    break;"
"src\shop.c","599","shopping_buy","0","","","READ_OR_UNKNOWN","","      case 0:
        do_action(keeper, strcpy(actbuf, GET_NAME(ch)), cmd_puke, 0);	/* strcpy: OK (MAX_NAME_LENGTH < MAX_INPUT_LENGTH) */
        return;"
"src\shop.c","602","shopping_buy","1","","smokes on his joint.","READ_OR_UNKNOWN","","      case 1:
        do_echo(keeper, strcpy(actbuf, ""smokes on his joint.""), cmd_emote, SCMD_EMOTE);	/* strcpy: OK */
        return;"
"src\shop.c","605","shopping_buy","default","","","READ_OR_UNKNOWN","","      default:
        return;"
"src\shop.c","765","shopping_buy","OBJECT_NOVAL","","%s You've got to be kidding, that thing is worthless!","READ_OR_UNKNOWN","","  case OBJECT_NOVAL:
    snprintf(buf, sizeof(buf), ""%s You've got to be kidding, that thing is worthless!"", GET_NAME(ch));
    break;"
"src\shop.c","768","shopping_buy","OBJECT_NOTOK","","","READ_OR_UNKNOWN","","  case OBJECT_NOTOK:
    snprintf(buf, sizeof(buf), shop_index[shop_nr].do_not_buy, GET_NAME(ch));
    break;"
"src\shop.c","771","shopping_buy","OBJECT_DEAD","","%s %s","READ_OR_UNKNOWN","","  case OBJECT_DEAD:
    snprintf(buf, sizeof(buf), ""%s %s"", GET_NAME(ch), MSG_NO_USED_WANDSTAFF);
    break;"
"src\shop.c","774","shopping_buy","default","","SYSERR: Illegal return value of %d from trade_with() (%s) | %s An error has occurred.","READ_OR_UNKNOWN","","  default:
    log(""SYSERR: Illegal return value of %d from trade_with() (%s)"", result, __FILE__);	/* Someone might rename it... */
    snprintf(buf, sizeof(buf), ""%s An error has occurred."", GET_NAME(ch));
    break;"
"src\shop.c","984","shopping_value","ITEM_DRINKCON","","%s of %s","READ_OR_UNKNOWN","","  case ITEM_DRINKCON:
    if (GET_OBJ_VAL(obj, 1))
      snprintf(itemname, sizeof(itemname), ""%s of %s"", obj->short_description, drinks[GET_OBJ_VAL(obj, 2)]);
    else
      strlcpy(itemname, obj->short_description, sizeof(itemname));
    break;"
"src\shop.c","991","shopping_value","ITEM_WAND","","","READ_OR_UNKNOWN","","  case ITEM_WAND:"
"src\shop.c","992","shopping_value","ITEM_STAFF","","%s%s | (partially used)","READ_OR_UNKNOWN","","  case ITEM_STAFF:
    snprintf(itemname, sizeof(itemname), ""%s%s"", obj->short_description,
        GET_OBJ_VAL(obj, 2) < GET_OBJ_VAL(obj, 1) ? "" (partially used)"" : """");
    break;"
"src\shop.c","997","shopping_value","default","","","READ_OR_UNKNOWN","","  default:
    strlcpy(itemname, obj->short_description, sizeof(itemname));
    break;"
"src\tedit.c","32","tedit_string_cleanup","STRINGADD_SAVE","","w | SYSERR: Can't write file '%s'. | OLC: %s saves '%s'. | Saved.","READ_OR_UNKNOWN","","  case STRINGADD_SAVE:
    if (!(fl = fopen(storage, ""w"")))
      mudlog(CMP, LVL_IMPL, TRUE, ""SYSERR: Can't write file '%s'."", storage);
    else {
      if (*d->str) {
        strip_cr(*d->str);
        fputs(*d->str, fl);
      }
      fclose(fl);
      mudlog(CMP, MAX(LVL_GOD, GET_INVIS_LEV(d->character)), TRUE, ""OLC: %s saves '%s'."", GET_NAME(d->character), storage);
      write_to_output(d, ""Saved.\r\n"");
      if (!strcmp(storage, NEWS_FILE))
        newsmod = time(0);
      if (!strcmp(storage, MOTD_FILE))
        motdmod = time(0);
    }
    break;"
"src\tedit.c","49","tedit_string_cleanup","STRINGADD_ABORT","","Edit aborted. | $n stops editing some scrolls.","READ_OR_UNKNOWN","","  case STRINGADD_ABORT:
    write_to_output(d, ""Edit aborted.\r\n"");
    act(""$n stops editing some scrolls."", TRUE, d->character, 0, 0, TO_ROOM);
    break;"
"src\tedit.c","53","tedit_string_cleanup","default","","SYSERR: tedit_string_cleanup: Unknown terminator status.","READ_OR_UNKNOWN","","  default:
    log(""SYSERR: tedit_string_cleanup: Unknown terminator status."");
    break;"
"src\util\plrtoascii.c","374","plr_filename","'a':  case 'b':  case 'c':  case 'd':  case 'e'","","A-E","READ_OR_UNKNOWN","","  case 'a':  case 'b':  case 'c':  case 'd':  case 'e':
    middle = ""A-E"";
    break;"
"src\util\plrtoascii.c","377","plr_filename","'f':  case 'g':  case 'h':  case 'i':  case 'j'","","F-J","READ_OR_UNKNOWN","","  case 'f':  case 'g':  case 'h':  case 'i':  case 'j':
    middle = ""F-J"";
    break;"
"src\util\plrtoascii.c","380","plr_filename","'k':  case 'l':  case 'm':  case 'n':  case 'o'","","K-O","READ_OR_UNKNOWN","","  case 'k':  case 'l':  case 'm':  case 'n':  case 'o':
    middle = ""K-O"";
    break;"
"src\util\plrtoascii.c","383","plr_filename","'p':  case 'q':  case 'r':  case 's':  case 't'","","P-T","READ_OR_UNKNOWN","","  case 'p':  case 'q':  case 'r':  case 's':  case 't':
    middle = ""P-T"";
    break;"
"src\util\plrtoascii.c","386","plr_filename","'u':  case 'v':  case 'w':  case 'x':  case 'y':  case 'z'","","U-Z","READ_OR_UNKNOWN","","  case 'u':  case 'v':  case 'w':  case 'x':  case 'y':  case 'z':
    middle = ""U-Z"";
    break;"
"src\util\plrtoascii.c","389","plr_filename","default","","ZZZ","READ_OR_UNKNOWN","","  default:
    middle = ""ZZZ"";
    break;"
"src\zedit.c","266","zedit_setup","'M'","","","READ_OR_UNKNOWN","","    case 'M':"
"src\zedit.c","267","zedit_setup","'O'","","","READ_OR_UNKNOWN","","    case 'O':"
"src\zedit.c","268","zedit_setup","'T'","","","READ_OR_UNKNOWN","","    case 'T':"
"src\zedit.c","269","zedit_setup","'V'","","","READ_OR_UNKNOWN","","    case 'V':
      cmd_room = ZCMD(OLC_ZNUM(d), subcmd).arg3;
      break;"
"src\zedit.c","272","zedit_setup","'D'","","","READ_OR_UNKNOWN","","    case 'D':"
"src\zedit.c","273","zedit_setup","'R'","","","READ_OR_UNKNOWN","","    case 'R':
      cmd_room = ZCMD(OLC_ZNUM(d), subcmd).arg1;
      break;"
"src\zedit.c","276","zedit_setup","default","","","READ_OR_UNKNOWN","","    default:
      break;"
"src\zedit.c","307","zedit_new_zone","CON_REDIT","","","MUTATING_REVIEW","OLC/object/flag mutation","      case CON_REDIT:
        OLC_ROOM(dsc)->zone += (OLC_ZNUM(dsc) >= result);
        /* Fall through. */"
"src\zedit.c","310","zedit_new_zone","CON_ZEDIT","","","READ_OR_UNKNOWN","","      case CON_ZEDIT:"
"src\zedit.c","311","zedit_new_zone","CON_MEDIT","","","READ_OR_UNKNOWN","","      case CON_MEDIT:"
"src\zedit.c","312","zedit_new_zone","CON_SEDIT","","","READ_OR_UNKNOWN","","      case CON_SEDIT:"
"src\zedit.c","313","zedit_new_zone","CON_OEDIT","","","READ_OR_UNKNOWN","","      case CON_OEDIT:"
"src\zedit.c","314","zedit_new_zone","CON_TRIGEDIT","","","READ_OR_UNKNOWN","","      case CON_TRIGEDIT:"
"src\zedit.c","315","zedit_new_zone","CON_QEDIT","","","MUTATING_REVIEW","OLC/object/flag mutation","      case CON_QEDIT:
        OLC_ZNUM(dsc) += (OLC_ZNUM(dsc) >= result);
        break;"
