"File","Line","Function","OutputFunction","Text","LikelyPrompt","ContainsCRLF","EndsWithNewline","Risk","Evidence"
"src\zedit.c","84","","send_to_char","Usage:\r\n  zedit\r\n  zedit <zone vnum>\r\n  zedit room <room vnum>\r\n  zedit new <zone vnum> <bottom room> <top room>\r\n","True","True","True","READ_OR_UNKNOWN","    84:         send_to_char(ch, ""Usage:\r\n""
    85:                          ""  zedit\r\n""
    86:                          ""  zedit <zone vnum>\r\n""
    87:                          ""  zedit room <room vnum>\r\n"""
"src\zedit.c","95","","send_to_char","Usage:\r\n  zedit\r\n  zedit <zone vnum>\r\n  zedit room <room vnum>\r\n  zedit new <zone vnum> <bottom room> <top room>\r\n","True","True","True","READ_OR_UNKNOWN","    95:         send_to_char(ch, ""Usage:\r\n""
    96:                          ""  zedit\r\n""
    97:                          ""  zedit <zone vnum>\r\n""
    98:                          ""  zedit room <room vnum>\r\n"""
"src\zedit.c","104","","send_to_char","Usage:\r\n  zedit\r\n  zedit <zone vnum>\r\n  zedit room <room vnum>\r\n  zedit new <zone vnum> <bottom room> <top room>\r\n","True","True","True","READ_OR_UNKNOWN","   104:         send_to_char(ch, ""Usage:\r\n""
   105:                          ""  zedit\r\n""
   106:                          ""  zedit <zone vnum>\r\n""
   107:                          ""  zedit room <room vnum>\r\n"""
"src\zedit.c","111","","send_to_char","Zones cannot contain negative vnums.\r\n","True","True","True","READ_OR_UNKNOWN","   111:           send_to_char(ch, ""Zones cannot contain negative vnums.\r\n"");
   112:           return;
   113:         }
   114:         number = atoidx(buf2);"
"src\zedit.c","128","","send_to_char","Yikes!  Stop that, someone will get hurt!\r\n","False","True","True","READ_OR_UNKNOWN","   128:       send_to_char(ch, ""Yikes!  Stop that, someone will get hurt!\r\n"");
   129:       return;
   130:     }
   131:   }"
"src\zedit.c","138","","send_to_char","Sorry, there is no zone for that number!\r\n","True","True","True","READ_OR_UNKNOWN","   138:       send_to_char(ch, ""Sorry, there is no zone for that number!\r\n"");
   139:       return;
   140:     }
   141: "
"src\zedit.c","149","","send_to_char","That zone is currently being edited by %s.\r\n","False","True","True","READ_OR_UNKNOWN","   149:         send_to_char(ch, ""That zone is currently being edited by %s.\r\n"",
   150:           PERS(d->character, ch));
   151:         return;
   152:       }"
"src\zedit.c","178","","send_to_char","Sorry, there is no zone for that number!\r\n","True","True","True","READ_OR_UNKNOWN","   178:     send_to_char(ch, ""Sorry, there is no zone for that number!\r\n"");
   179: 
   180:     /* Free the descriptor's OLC structure. */
   181:     free(d->olc);"
"src\zedit.c","197","","send_to_char","Saving all zone information for zone %d.\r\n","False","True","True","READ_OR_UNKNOWN","   197:     send_to_char(ch, ""Saving all zone information for zone %d.\r\n"",
   198:       zone_table[OLC_ZNUM(d)].number);
   199:     mudlog(CMP, MAX(LVL_BUILDER, GET_INVIS_LEV(ch)), TRUE,
   200:       ""OLC: %s saves zone information for zone %d."", GET_NAME(ch),"
"src\zedit.c","215","","write_to_output","That room does not exist.\r\n","True","True","True","READ_OR_UNKNOWN","   215:     write_to_output(d, ""That room does not exist.\r\n"");
   216: 
   217:     /* Free the descriptor's OLC structure. */
   218:     free(d->olc);"
"src\zedit.c","301","zedit_new_zone","write_to_output","%s","False","False","False","READ_OR_UNKNOWN","   301:     write_to_output(ch->desc, ""%s"", error);
   302:     return;
   303:   }
   304: "
"src\zedit.c","326","zedit_new_zone","write_to_output","Zone created successfully.\r\n","False","True","True","READ_OR_UNKNOWN","   326:   write_to_output(ch->desc, ""Zone created successfully.\r\n"");
   327: }
   328: 
   329: /* Save all the information in the player's temporary buffer back into"
"src\zedit.c","362","zedit_save_internally","write_to_output","Equip/Give command not saved since no mob was loaded first.\r\n","True","True","True","READ_OR_UNKNOWN","   362:         write_to_output(d, ""Equip/Give command not saved since no mob was loaded first.\r\n"");
   363:         continue;
   364:       case 'P':
   365:         if (objloaded)"
"src\zedit.c","367","zedit_save_internally","write_to_output","Put command not saved since another object was not loaded first.\r\n","True","True","True","READ_OR_UNKNOWN","   367:         write_to_output(d, ""Put command not saved since another object was not loaded first.\r\n"");
   368:         continue;
   369:       /* Pass cases. */
   370:       case 'M':"
"src\zedit.c","427","zedit_disp_flag_menu","write_to_output","\r\nZone flags: 	c%s	n\r\nEnter Zone flags, 0 to quit : ","True","True","False","READ_OR_UNKNOWN","   427:   write_to_output(d, ""\r\nZone flags: \tc%s\tn\r\n""
   428:          ""Enter Zone flags, 0 to quit : "", bits);
   429:   OLC_MODE(d) = ZEDIT_ZONE_FLAGS;
   430: }"
"src\zedit.c","437","zedit_get_levels","sprintf","<Not Set!>","False","False","False","READ_OR_UNKNOWN","   437:     sprintf(buf, ""<Not Set!>"");
   438:     return FALSE;
   439:   }
   440: "
"src\zedit.c","442","zedit_get_levels","sprintf","Up to level %d","True","False","False","READ_OR_UNKNOWN","   442:     sprintf(buf, ""Up to level %d"", OLC_ZONE(d)->max_level);
   443:     return TRUE;
   444:   }
   445: "
"src\zedit.c","447","zedit_get_levels","sprintf","Above level %d","True","False","False","READ_OR_UNKNOWN","   447:     sprintf(buf, ""Above level %d"", OLC_ZONE(d)->min_level);
   448:     return TRUE;
   449:   }
   450: "
"src\zedit.c","451","zedit_get_levels","sprintf","Levels %d to %d","True","False","False","READ_OR_UNKNOWN","   451:   sprintf(buf, ""Levels %d to %d"", OLC_ZONE(d)->min_level, OLC_ZONE(d)->max_level);
   452:   return TRUE;
   453: }
   454: "
"src\zedit.c","471","zedit_disp_menu","send_to_char","Room number: %s%d%s Room zone: %s%d\r\n%s1%s) Builders       : %s%s\r\n%sZ%s) Zone name      : %s%s\r\n%sL%s) Lifespan       : %s%d minutes\r\n%sB%s) Bottom of zone : %s%d\r\n%sT%s) Top of zone    : %s%d\r\n%sR%s) Reset Mode     : %s%s\r\n%sF%s) Zone Flags     : %s%s\r\n%sM%s) Level Range    : %s%s%s\r\n[Command list]\r\nNone.<NONE!>Reset when no players are in zone.Normal reset.Never reset","True","True","False","MUTATING_REVIEW","   471:   send_to_char(d->character,
   472: 	  ""Room number: %s%d%s Room zone: %s%d\r\n""
   473: 	  ""%s1%s) Builders       : %s%s\r\n""
   474: 	  ""%sZ%s) Zone name      : %s%s\r\n"""
"src\zedit.c","500","zedit_disp_menu","write_to_output","%s%d - %s","False","False","False","READ_OR_UNKNOWN","   500:     write_to_output(d, ""%s%d - %s"", nrm, counter++, yel);
   501:     switch (MYCMD.command) {
   502:     case 'M':
   503:       write_to_output(d, ""%sLoad %s [%s%d%s], Max : %d"","
"src\zedit.c","503","zedit_disp_menu","write_to_output","%sLoad %s [%s%d%s], Max : %d then ","False","False","False","READ_OR_UNKNOWN","   503:       write_to_output(d, ""%sLoad %s [%s%d%s], Max : %d"",
   504:               MYCMD.if_flag ? "" then "" : """",
   505:               mob_proto[MYCMD.arg1].player.short_descr, cyn,
   506:               mob_index[MYCMD.arg1].vnum, yel, MYCMD.arg2"
"src\zedit.c","510","zedit_disp_menu","write_to_output","%sGive it %s [%s%d%s], Max : %d then ","False","False","False","READ_OR_UNKNOWN","   510:       write_to_output(d, ""%sGive it %s [%s%d%s], Max : %d"",
   511: 	      MYCMD.if_flag ? "" then "" : """",
   512: 	      obj_proto[MYCMD.arg1].short_description,
   513: 	      cyn, obj_index[MYCMD.arg1].vnum, yel,"
"src\zedit.c","518","zedit_disp_menu","write_to_output","%sLoad %s [%s%d%s], Max : %d then ","False","False","False","READ_OR_UNKNOWN","   518:       write_to_output(d, ""%sLoad %s [%s%d%s], Max : %d"",
   519: 	      MYCMD.if_flag ? "" then "" : """",
   520: 	      obj_proto[MYCMD.arg1].short_description,
   521: 	      cyn, obj_index[MYCMD.arg1].vnum, yel,"
"src\zedit.c","526","zedit_disp_menu","write_to_output","%sEquip with %s [%s%d%s], %s, Max : %d then ","False","False","False","READ_OR_UNKNOWN","   526:       write_to_output(d, ""%sEquip with %s [%s%d%s], %s, Max : %d"",
   527: 	      MYCMD.if_flag ? "" then "" : """",
   528: 	      obj_proto[MYCMD.arg1].short_description,
   529: 	      cyn, obj_index[MYCMD.arg1].vnum, yel,"
"src\zedit.c","535","zedit_disp_menu","write_to_output","%sPut %s [%s%d%s] in %s [%s%d%s], Max : %d then ","False","False","False","READ_OR_UNKNOWN","   535:       write_to_output(d, ""%sPut %s [%s%d%s] in %s [%s%d%s], Max : %d"",
   536: 	      MYCMD.if_flag ? "" then "" : """",
   537: 	      obj_proto[MYCMD.arg1].short_description,
   538: 	      cyn, obj_index[MYCMD.arg1].vnum, yel,"
"src\zedit.c","545","zedit_disp_menu","write_to_output","%sRemove %s [%s%d%s] from room. then ","True","False","False","READ_OR_UNKNOWN","   545:       write_to_output(d, ""%sRemove %s [%s%d%s] from room."",
   546: 	      MYCMD.if_flag ? "" then "" : """",
   547: 	      obj_proto[MYCMD.arg2].short_description,
   548: 	      cyn, obj_index[MYCMD.arg2].vnum, yel"
"src\zedit.c","552","zedit_disp_menu","write_to_output","%sSet door %s as %s. then closedlockedopen","False","False","False","READ_OR_UNKNOWN","   552:       write_to_output(d, ""%sSet door %s as %s."",
   553: 	      MYCMD.if_flag ? "" then "" : """",
   554: 	      dirs[MYCMD.arg2],
   555: 	      MYCMD.arg3 ? ((MYCMD.arg3 == 1) ? ""closed"" : ""locked"") : ""open"""
"src\zedit.c","559","zedit_disp_menu","write_to_output","%sAttach trigger %s%s%s [%s%d%s] to %s then mobileobjectroom????","True","False","False","READ_OR_UNKNOWN","   559:       write_to_output(d, ""%sAttach trigger %s%s%s [%s%d%s] to %s"",
   560:         MYCMD.if_flag ? "" then "" : """",
   561:         cyn, trig_index[MYCMD.arg2]->proto->name, yel,
   562:         cyn, trig_index[MYCMD.arg2]->vnum, yel,"
"src\zedit.c","568","zedit_disp_menu","write_to_output","%sAssign global %s:%d to %s = %s then mobileobjectroom????","True","False","False","READ_OR_UNKNOWN","   568:       write_to_output(d, ""%sAssign global %s:%d to %s = %s"",
   569:         MYCMD.if_flag ? "" then "" : """",
   570:         MYCMD.sarg1, MYCMD.arg2,
   571:         ((MYCMD.arg1 == MOB_TRIGGER) ? ""mobile"" :"
"src\zedit.c","577","zedit_disp_menu","write_to_output","<Unknown Command>","False","False","False","READ_OR_UNKNOWN","   577:       write_to_output(d, ""<Unknown Command>"");
   578:       break;
   579:     }
   580:     write_to_output(d, ""\r\n"");"
"src\zedit.c","584","zedit_disp_menu","write_to_output","%s%d - <END OF LIST>\r\n%sN%s) Insert new command.\r\n%sE%s) Edit a command.\r\n%sD%s) Delete a command.\r\n%sY%s) References (read-only)\r\n%sQ%s) Quit\r\nEnter your choice : ","True","True","False","READ_OR_UNKNOWN","   584:    write_to_output(d,
   585: 	  ""%s%d - <END OF LIST>\r\n""
   586: 	  ""%sN%s) Insert new command.\r\n""
   587: 	  ""%sE%s) Edit a command.\r\n"""
"src\zedit.c","602","zedit_disp_comtype","write_to_output","\r\n%sM%s) Load Mobile to room             %sO%s) Load Object to room\r\n%sE%s) Equip mobile with object        %sG%s) Give an object to a mobile\r\n%sP%s) Put object in another object    %sD%s) Open/Close/Lock a Door\r\n%sR%s) Remove an object from the room\r\n%sT%s) Assign a trigger                %sV%s) Set a global variable\r\n\r\nWhat sort of command will this be? : ","True","True","False","READ_OR_UNKNOWN","   602:   write_to_output(d,
   603: 	""\r\n""
   604: 	""%sM%s) Load Mobile to room             %sO%s) Load Object to room\r\n""
   605: 	""%sE%s) Equip mobile with object        %sG%s) Give an object to a mobile\r\n"""
"src\zedit.c","625","zedit_disp_arg1","write_to_output","Input mob's vnum : ","True","False","False","READ_OR_UNKNOWN","   625:     write_to_output(d, ""Input mob's vnum : "");
   626:     OLC_MODE(d) = ZEDIT_ARG1;
   627:     break;
   628:   case 'O':"
"src\zedit.c","632","zedit_disp_arg1","write_to_output","Input object vnum : ","True","False","False","READ_OR_UNKNOWN","   632:     write_to_output(d, ""Input object vnum : "");
   633:     OLC_MODE(d) = ZEDIT_ARG1;
   634:     break;
   635:   case 'D':"
"src\zedit.c","643","zedit_disp_arg1","write_to_output","Input trigger type (0:mob, 1:obj, 2:room) :","True","False","False","READ_OR_UNKNOWN","   643:     write_to_output(d, ""Input trigger type (0:mob, 1:obj, 2:room) :"");
   644:     OLC_MODE(d) = ZEDIT_ARG1;
   645:     break;
   646:   default:"
"src\zedit.c","650","zedit_disp_arg1","write_to_output","Oops...\r\n","False","True","True","READ_OR_UNKNOWN","   650:     write_to_output(d, ""Oops...\r\n"");
   651:     return;
   652:   }
   653: }"
"src\zedit.c","669","zedit_disp_arg2","write_to_output","Input the maximum number that can exist on the mud : ","True","False","False","READ_OR_UNKNOWN","   669:     write_to_output(d, ""Input the maximum number that can exist on the mud : "");
   670:     break;
   671:   case 'D':
   672:     for (i = 0; *dirs[i] != '\n'; i++) {"
"src\zedit.c","673","zedit_disp_arg2","write_to_output","%d) Exit %s.\r\n","False","True","True","READ_OR_UNKNOWN","   673:       write_to_output(d, ""%d) Exit %s.\r\n"", i, dirs[i]);
   674:     }
   675:     write_to_output(d, ""Enter exit number for door : "");
   676:     break;"
"src\zedit.c","675","zedit_disp_arg2","write_to_output","Enter exit number for door : ","True","False","False","READ_OR_UNKNOWN","   675:     write_to_output(d, ""Enter exit number for door : "");
   676:     break;
   677:   case 'R':
   678:     write_to_output(d, ""Input object's vnum : "");"
"src\zedit.c","678","zedit_disp_arg2","write_to_output","Input object's vnum : ","True","False","False","READ_OR_UNKNOWN","   678:     write_to_output(d, ""Input object's vnum : "");
   679:     break;
   680:   case 'T':
   681:     write_to_output(d, ""Enter the trigger VNum : "");"
"src\zedit.c","681","zedit_disp_arg2","write_to_output","Enter the trigger VNum : ","True","False","False","READ_OR_UNKNOWN","   681:     write_to_output(d, ""Enter the trigger VNum : "");
   682:     break;
   683:   case 'V':
   684:     write_to_output(d, ""Global's context (0 for none) : "");"
"src\zedit.c","684","zedit_disp_arg2","write_to_output","Global's context (0 for none) : ","False","False","False","READ_OR_UNKNOWN","   684:     write_to_output(d, ""Global's context (0 for none) : "");
   685:     break;
   686:   default:
   687:     /* We should never get here, but just in case.  */"
"src\zedit.c","690","zedit_disp_arg2","write_to_output","Oops...\r\n","False","True","True","READ_OR_UNKNOWN","   690:     write_to_output(d, ""Oops...\r\n"");
   691:     return;
   692:   }
   693:   OLC_MODE(d) = ZEDIT_ARG2;"
"src\zedit.c","706","zedit_disp_arg3","write_to_output","Location to equip : ","False","False","False","READ_OR_UNKNOWN","   706:     write_to_output(d, ""Location to equip : "");
   707:     break;
   708:   case 'P':
   709:     write_to_output(d, ""Virtual number of the container : "");"
"src\zedit.c","709","zedit_disp_arg3","write_to_output","Virtual number of the container : ","True","False","False","READ_OR_UNKNOWN","   709:     write_to_output(d, ""Virtual number of the container : "");
   710:     break;
   711:   case 'D':
   712:     write_to_output(d, 	""0)  Door open\r\n"""
"src\zedit.c","712","zedit_disp_arg3","write_to_output","0)  Door open\r\n1)  Door closed\r\n2)  Door locked\r\nEnter state of the door : ","True","True","False","READ_OR_UNKNOWN","   712:     write_to_output(d, 	""0)  Door open\r\n""
   713: 		""1)  Door closed\r\n""
   714: 		""2)  Door locked\r\n""
   715: 		""Enter state of the door : "");"
"src\zedit.c","727","zedit_disp_arg3","write_to_output","Oops...\r\n","False","True","True","READ_OR_UNKNOWN","   727:     write_to_output(d, ""Oops...\r\n"");
   728:     return;
   729:   }
   730:   OLC_MODE(d) = ZEDIT_ARG3;"
"src\zedit.c","745","zedit_disp_levels","write_to_output","\r\n	y1	n) Set minimum level recommendation\r\n	y2	n) Set maximum level recommendation\r\n	y3	n) Clear level recommendations\r\n\r\n	y0	n) Quit to main menu\r\n	gCurrent Setting: %s%s%s\r\n\r\nEnter choice (0 to quit): 	c	y	n","True","True","False","READ_OR_UNKNOWN","   745:   write_to_output(d,
   746: 	""\r\n""
   747: 	""\ty1\tn) Set minimum level recommendation\r\n""
   748: 	""\ty2\tn) Set maximum level recommendation\r\n"""
"src\zedit.c","771","zedit_parse","write_to_output","Saving zone info to disk.\r\n","False","True","True","READ_OR_UNKNOWN","   771:         write_to_output(d, ""Saving zone info to disk.\r\n"");
   772:         zedit_save_to_disk(OLC_ZNUM(d));
   773:       } else
   774:         write_to_output(d, ""Saving zone info in memory.\r\n"");"
"src\zedit.c","774","zedit_parse","write_to_output","Saving zone info in memory.\r\n","False","True","True","READ_OR_UNKNOWN","   774:         write_to_output(d, ""Saving zone info in memory.\r\n"");
   775: 
   776:       mudlog(CMP, MAX(LVL_BUILDER, GET_INVIS_LEV(d->character)), TRUE, ""OLC: %s edits zone info for room %d."", GET_NAME(d->character), OLC_NUM(d));
   777:       /* FALL THROUGH */"
"src\zedit.c","783","zedit_parse","write_to_output","Invalid choice!\r\n","True","True","True","READ_OR_UNKNOWN","   783:       write_to_output(d, ""Invalid choice!\r\n"");
   784:       write_to_output(d, ""Do you wish to save your changes? : "");
   785:       break;
   786:     }"
"src\zedit.c","784","zedit_parse","write_to_output","Do you wish to save your changes? : ","True","False","False","READ_OR_UNKNOWN","   784:       write_to_output(d, ""Do you wish to save your changes? : "");
   785:       break;
   786:     }
   787:     break;"
"src\zedit.c","795","zedit_parse","write_to_output","Do you wish to save your changes? : ","True","False","False","READ_OR_UNKNOWN","   795: 	write_to_output(d, ""Do you wish to save your changes? : "");
   796: 	OLC_MODE(d) = ZEDIT_CONFIRM_SAVESTRING;
   797:       } else {
   798: 	write_to_output(d, ""No changes made.\r\n"");"
"src\zedit.c","798","zedit_parse","write_to_output","No changes made.\r\n","False","True","True","READ_OR_UNKNOWN","   798: 	write_to_output(d, ""No changes made.\r\n"");
   799: 	cleanup_olc(d, CLEANUP_ALL);
   800:       }
   801:       break;"
